Photo,URL,Date/Time Original (Capture),Camera Make,Width,Height,File Type
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-25/IMG_3668.HEIC,lightroom://com.johnrellis.anyfilter/F74363B7-616D-48DF-BF1D-4E3A0A3C99E9,2024-06-25 15:27:31-05:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-05/IMG_0905.HEIC,lightroom://com.johnrellis.anyfilter/91F67D91-CEAA-4E58-870C-74A6C08A84C0,2024-06-05 10:49:35+02:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-02/IMG_5050.CR3,lightroom://com.johnrellis.anyfilter/48B87159-C60A-4EAF-BEE8-3FC13D3CC0DB,2024-06-02 09:48:01+02:00,Canon,2560.0,1707.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-19/P9198825.ORF,lightroom://com.johnrellis.anyfilter/F257FD16-9323-4F96-A970-1171D263C1F2,2017-09-19 13:04:58,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-09/P9096482.ORF,lightroom://com.johnrellis.anyfilter/613CA9DD-45D9-41D6-9FD2-BF71AD03F10F,2017-09-09 17:14:53,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-06-26/_JD00962.NEF,lightroom://com.johnrellis.anyfilter/ECD87B80-BF2F-43CC-9D63-8BE863AF7F90,2016-06-26 14:47:19,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/PA061298.ORF,lightroom://com.johnrellis.anyfilter/4F39EF74-2471-4BBD-807B-528AC934E353,2017-10-06 18:47:45,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-06-18/P6185597.ORF,lightroom://com.johnrellis.anyfilter/3417085E-24D3-46E4-AFDD-CC2B15D0B3C0,2016-06-18 10:55:03,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2022/2022-11-14/17- Originals -#1573-121.JPG,lightroom://com.johnrellis.anyfilter/26C05187-B0F2-4CC6-AE05-C8C962CD71FA,2022-11-14 21:27:14,,2560.0,1716.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-05/IMG_0929.HEIC,lightroom://com.johnrellis.anyfilter/62A8A050-3653-4B50-85EF-0AF4FC54C574,2024-06-05 12:29:56+02:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-06-23/_JD00188.NEF,lightroom://com.johnrellis.anyfilter/4E1BE475-8695-463F-B629-E45DB32EDB65,2016-06-23 11:18:58,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2022/2022-11-04/3- Corrected-#1573-014.jpg,lightroom://com.johnrellis.anyfilter/005E3955-2BD5-4459-B9A2-67E760D92AC6,2022-11-04 16:09:09,,2560.0,1737.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/_JD07797.NEF,lightroom://com.johnrellis.anyfilter/F3D4C6F2-97AB-48B1-827E-65D84F6403BC,2016-05-30 11:18:55,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-04/IMG_0617.HEIC,lightroom://com.johnrellis.anyfilter/6CEF2314-95A8-41EA-ADF8-7A5B459C98F2,2024-06-04 11:08:11+02:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2016/2016-06-15/IMG_8129.JPG,lightroom://com.johnrellis.anyfilter/AE10F56D-A343-4C9B-B1A2-52E2B7A3C5DC,2016-06-15 18:12:44,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/_JD02675-2.NEF,lightroom://com.johnrellis.anyfilter/8C0E4DCA-1F57-40E9-B465-B5B6CE72FED7,2010-07-11 14:31:39+01:00,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/_JD01448.NEF,lightroom://com.johnrellis.anyfilter/A16740AF-3E4A-4ADE-8906-F71B6306BB9E,2010-07-07 18:02:28+01:00,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-05-30/IMG_9732.HEIC,lightroom://com.johnrellis.anyfilter/90C55317-D319-4C22-83A1-7CE407EC0BCD,2024-05-30 12:25:44+02:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-08/P9086290.ORF,lightroom://com.johnrellis.anyfilter/254BBFD8-C344-4393-A4B7-4B4B5DDE4D6C,2017-09-08 15:05:28,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-05-14/IMG_8677.HEIC,lightroom://com.johnrellis.anyfilter/458ABC10-F2AA-49E1-895C-A3A0C7A6BD08,2024-05-14 12:17:20+02:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/IMG_5513-3.JPG,lightroom://com.johnrellis.anyfilter/8362F34F-1451-4B4D-8398-C4B0D8D2BDA4,2018-05-30 12:22:20,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-05-25/IMG_3403.CR3,lightroom://com.johnrellis.anyfilter/F1E56DA2-D2A3-42E3-A6A4-CCA67305ED1D,2024-05-25 10:00:41+02:00,Canon,2560.0,1707.0,Digital Negative (DNG)
"/Volumes/Ladyhawke/RawPhotos/2015/2015-07-05/James Nyle, Dorothy Elizabeth, Mary Elizabeth (Mae) & Laura Joan Hunt - May 1954.tif",lightroom://com.johnrellis.anyfilter/987F5EDC-AF12-4FBD-914F-EF398F417D62,2015-07-05 00:11:47,,1477.0,997.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2015/2015-09-08/P9088995.ORF,lightroom://com.johnrellis.anyfilter/50479869-0D03-4485-A58D-B64ECA4C85F0,2015-09-08 15:38:00,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/DSC_8434.NEF,lightroom://com.johnrellis.anyfilter/3982BA3F-6F9E-45BD-AF81-738E8253E816,2007-04-04 18:29:39,Nikon,2560.0,1702.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/LauraScan2022-030.tif,lightroom://com.johnrellis.anyfilter/6D537353-BF30-4446-8885-1BB85651A5AB,2005-09-24 12:00:00,Canon,1750.0,2560.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-25/P9259985.ORF,lightroom://com.johnrellis.anyfilter/E53826EC-43C5-4DE4-994A-B05160210ABC,2017-09-25 11:39:23,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/P1111510.JPG,lightroom://com.johnrellis.anyfilter/60C1B973-0AAB-4C7F-9823-45E18F68CAF3,2017-01-11 14:43:37,Olympus,4608.0,3456.0,JPEG
/Volumes/Ladyhawke/RawPhotos/2016/2016-06-25/P6257404.ORF,lightroom://com.johnrellis.anyfilter/847AFC90-EDC3-4FD4-A0B7-DA9B137EC82C,2016-06-25 12:05:16,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2012/2012-09-01/IMG_3184.JPG,lightroom://com.johnrellis.anyfilter/9AD4EF20-9FFB-4AE2-A7BB-4B3DB71CF4EF,2012-09-01 15:40:35,Canon,3648.0,2736.0,JPEG
/Volumes/Ladyhawke/RawPhotos/2013/2013-06-22/_JD00625.NEF,lightroom://com.johnrellis.anyfilter/5E8A5D39-3AEA-4620-AC73-3F3C46D61323,2013-06-22 18:58:50,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-19/P9198760.ORF,lightroom://com.johnrellis.anyfilter/69D47375-2B71-4951-8EA9-5C4B8F75EA9B,2017-09-19 11:59:09,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/_1150505.RW2,lightroom://com.johnrellis.anyfilter/DF7596FD-DAB0-4A39-A942-6F9F6B505930,2024-06-25 15:02:02,Panasonic,4592.0,3448.0,Raw
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-19/P9198898.ORF,lightroom://com.johnrellis.anyfilter/28CBAFFA-175C-4C18-A96B-61DE19661509,2017-09-19 15:40:29,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2017/2017-09-29/P9290594.JPG,lightroom://com.johnrellis.anyfilter/CE5458F1-DAD4-4825-A132-6200B72BF027,2017-09-29 20:14:43,Olympus,2560.0,1440.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-06-24/P6247139.ORF,lightroom://com.johnrellis.anyfilter/3E461FA9-6B7B-4BF0-B340-9B49C09701BE,2016-06-24 10:15:36,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-05-26/DSC02388.JPG,lightroom://com.johnrellis.anyfilter/8FE69389-3FE3-4EE3-939E-19899D60E751,2017-05-26 16:48:26,Sony,4896.0,3672.0,JPEG
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-05-10/IMG_2045.CR3,lightroom://com.johnrellis.anyfilter/2051A538-5CB8-4386-BF30-A34481D335E2,2024-05-10 12:23:54+02:00,Canon,2560.0,1707.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/_8031241.JPG,lightroom://com.johnrellis.anyfilter/F6B03045-3BC3-46E7-84E6-D672EF962D71,2020-08-03 15:27:00,Olympus,3200.0,2400.0,JPEG
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-19/P9198821.ORF,lightroom://com.johnrellis.anyfilter/B77E1015-98F9-4759-A323-0726F5B344C9,2017-09-19 13:02:26,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/_JD03394-2.NEF,lightroom://com.johnrellis.anyfilter/1C9FFE9A-0BE4-440C-874A-8020F088A85E,2016-08-09 20:40:28,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-10-01/PA010740.ORF,lightroom://com.johnrellis.anyfilter/8DAC50B2-903B-47F8-8B1A-7102DDEC8F06,2017-10-01 09:10:50,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2018/2018-02-10/_JD04929.NEF,lightroom://com.johnrellis.anyfilter/CB4391D7-9265-4936-9B30-3409899C0FE2,2018-02-10 14:59:47,Nikon,4288.0,2848.0,Raw
/Volumes/Ladyhawke/RawPhotos/2020/2020-10-12/IMG_0228.JPG,lightroom://com.johnrellis.anyfilter/4536939F-B77B-463E-B567-62032D5C3096,2020-10-12 01:16:52,,1201.0,800.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/P7163539 1.JPG,lightroom://com.johnrellis.anyfilter/BD98328C-8BC8-4DCB-AFEF-7C8D39922098,2017-07-16 13:04:53,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2024/2024-01-04/Maxine's Paintings 125.jpg,lightroom://com.johnrellis.anyfilter/D71C727B-28D7-4B44-9235-855E5B3D8DB3,2024-01-04 19:27:09,Canon,2100.0,2560.0,Digital Negative (DNG)
/Users/jabraham/Pictures/Lightroom/PicturesFromOthers/Alans/April2007Etc/DSC_0491.JPG,lightroom://com.johnrellis.anyfilter/7004DEC0-8255-4C8F-AE4B-893A40115F8D,2007-04-21 16:48:25.70-06:00,Nikon,3872.0,2592.0,JPEG
/Volumes/Ladyhawke/RawPhotos/2016/2016-06-23/_JD00355.NEF,lightroom://com.johnrellis.anyfilter/B1D017D0-87CB-4AC0-8F5D-2231911A234F,2016-06-23 13:49:42,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/MaxineGrade1965-001.jpg,lightroom://com.johnrellis.anyfilter/FC03B846-1211-4AFE-9F58-A3F55AFCF999,1955-06-06 12:00:00,Nikon,1755.0,2560.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-13/P9137558.ORF,lightroom://com.johnrellis.anyfilter/3E3CE0B9-02AA-471F-BDB6-2D62DE2EC18E,2017-09-13 18:13:05,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2013/2013-05-13/IMG_2848.JPG,lightroom://com.johnrellis.anyfilter/6AC01D25-0FF9-4C04-B239-EA9A8272164B,2013-05-13 15:07:08,Apple,3264.0,2448.0,JPEG
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-28/P9280443.ORF,lightroom://com.johnrellis.anyfilter/6AA07C7F-FA6E-437D-9D13-C7A8DE91BFB0,2017-09-28 12:20:00,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2015/2015-07-19/CameraZOOM-20150719101358879.jpg,lightroom://com.johnrellis.anyfilter/8F802179-553C-4829-91AA-B4CF17969DD6,2015-07-19 10:13:56,Samsung,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2016/2016-06-23/DSC00794.JPG,lightroom://com.johnrellis.anyfilter/4C520824-F8A1-4D19-BF7E-03E5FBCE8C9C,2016-06-23 11:56:50,Sony,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-18/P9188534.ORF,lightroom://com.johnrellis.anyfilter/0FB71EA4-4D63-4062-B534-62293601F007,2017-09-18 17:40:36,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-23/IMG_3069.HEIC,lightroom://com.johnrellis.anyfilter/71A7A94C-287D-466B-ABFF-872F306BC687,2024-06-23 14:55:48-05:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-07-02/_JD02300.NEF,lightroom://com.johnrellis.anyfilter/1C17713D-9E31-4722-A88C-5EAFF543E734,2016-07-02 10:48:15,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-06-22/P6226647.ORF,lightroom://com.johnrellis.anyfilter/75080368-38E0-4C91-8A00-F6B3B7FA4AA6,2016-06-22 16:56:32,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-06-15/P6155041.ORF,lightroom://com.johnrellis.anyfilter/3DFFE389-3BA8-4D4F-AE80-2E9F4C4D476C,2016-06-15 18:11:58,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2014/2014-10-04/Edith's Slides--edith_slide_057.jpg,lightroom://com.johnrellis.anyfilter/3E69EEA7-5F59-428D-97AA-0611899DC8CD,2014-10-04 11:39:18,,2550.0,2520.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2024/2024-01-04/Kettle with Wild Flowers 12 x 16 Bert de Kat.jpg,lightroom://com.johnrellis.anyfilter/FE6C845E-641D-43CE-A7C3-F8CA47EC8B63,2024-01-04 21:40:41,Canon,2560.0,1717.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2016/2016-06-24/DSC00865.JPG,lightroom://com.johnrellis.anyfilter/C5D57299-60AF-4586-B912-2987356056BF,2016-06-24 08:05:24,Sony,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/_9021758.ORF,lightroom://com.johnrellis.anyfilter/25C18EE7-D0B8-4A23-95A9-6A6449CD9D41,2019-09-02 13:19:46,Olympus,4608.0,3456.0,Raw
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-25/P9259992.ORF,lightroom://com.johnrellis.anyfilter/F5091E27-37FE-43A0-BB5D-0F0F4D0065D5,2017-09-25 11:56:41,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-23/P9239716.ORF,lightroom://com.johnrellis.anyfilter/19369F4B-023D-4B24-B6EC-6F60B3A9C7B5,2017-09-23 18:38:15,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-11/P9117062.ORF,lightroom://com.johnrellis.anyfilter/E0A2AA11-7639-4BE4-812C-424265DA9D03,2017-09-11 17:33:54,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-04/IMG_5419.CR3,lightroom://com.johnrellis.anyfilter/600552D5-458C-443D-98DF-B78A294CC664,2024-06-04 15:47:15+02:00,Canon,2560.0,1707.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2013/2013-06-30/_JD03141.NEF,lightroom://com.johnrellis.anyfilter/FC89B5DE-7E64-496A-A4FF-CE43AC1729D4,2013-06-30 13:05:06,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/IMG_3861.JPG,lightroom://com.johnrellis.anyfilter/2CAA71BC-2CE8-48D4-896E-B5D77F090C47,2017-09-09 16:35:45,Apple,4032.0,3024.0,JPEG
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-16/IMG_1153.HEIC,lightroom://com.johnrellis.anyfilter/F17950FA-87BC-4C05-BD01-29B6B75F5357,2024-06-16 10:11:07-05:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-18/P9188398.ORF,lightroom://com.johnrellis.anyfilter/10922D4B-6EE9-49CD-94DE-863AEA5FEEFD,2017-09-18 12:52:24,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/_JD07561.NEF,lightroom://com.johnrellis.anyfilter/BCB624BE-7055-4C93-A3C8-58F7337CDFF1,2016-05-29 13:16:21,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2024/2024-02-19/Maxine's Paintings 566.jpg,lightroom://com.johnrellis.anyfilter/BCB2F793-0F9E-4EDB-A6C3-F76360155E42,2024-02-19 12:19:38,Canon,2560.0,1691.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-19/P9198701.ORF,lightroom://com.johnrellis.anyfilter/22D09B36-FB85-4E21-B3FC-084DCF519507,2017-09-19 11:19:48,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-05-16/IMG_2725.CR3,lightroom://com.johnrellis.anyfilter/18FE9E34-96F5-4043-AAA6-AEC12987FF44,2024-05-16 17:10:54+02:00,Canon,2560.0,1707.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2017/2017-09-21/P9219438.ORF,lightroom://com.johnrellis.anyfilter/322B11DA-C88C-47EA-8F4B-C13FFF5461F6,2017-09-21 16:38:55,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-05-13/IMG_2286.CR3,lightroom://com.johnrellis.anyfilter/8FCCA46F-FCA3-425C-A191-6C2DD7861409,2024-05-13 15:16:39+02:00,Canon,2560.0,1707.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2008/2008-09-24/Tr1_IMG_0117.jpg,lightroom://com.johnrellis.anyfilter/BD819BD6-A7F5-44FE-AC11-A66A24394470,2008-09-24 14:31:51,,656.0,1036.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/_JD07415.NEF,lightroom://com.johnrellis.anyfilter/4B3303F7-96D4-4F10-88E3-7F709CE3C228,2016-05-28 11:50:12,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2022/2022-11-07/1- Corrected-#1573-033.jpg,lightroom://com.johnrellis.anyfilter/7366F2E9-7741-48DD-8FFD-1E296DC2F536,2022-11-07 21:38:50,,2560.0,1701.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-05-25/IMG_3530.CR3,lightroom://com.johnrellis.anyfilter/B25695BF-EBBD-4AED-8A23-2620E0F13D7C,2024-05-25 15:06:08+02:00,Canon,2560.0,1707.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-21/IMG_2417.HEIC,lightroom://com.johnrellis.anyfilter/E52CA97A-0267-44F7-AB45-58A995539AB2,2024-06-21 14:24:28-05:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2018/2018-02-12/_JD05032.NEF,lightroom://com.johnrellis.anyfilter/40056ECF-DED7-441D-AF4A-01B8D7B1F1FD,2018-02-12 17:27:06,Nikon,4288.0,2848.0,Raw
/Volumes/Ladyhawke/RawPhotos/2022/2022-11-04/2- Corrected-#1573-099.jpg,lightroom://com.johnrellis.anyfilter/3A8B11CB-75E1-449A-A0C8-0624C0D950BF,2022-11-04 16:08:28,,2560.0,1701.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-06-23/_JD00209.NEF,lightroom://com.johnrellis.anyfilter/785581BF-EF29-4A00-BC90-4857F6B078C6,2016-06-23 11:28:16,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2021/2021-01-26/9. 24 Juli 33     1544.jpg,lightroom://com.johnrellis.anyfilter/E5D2F998-1E1A-4272-96F6-4208DF02A210,2021-01-26 03:10:12,,636.0,988.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/DSC01178.JPG,lightroom://com.johnrellis.anyfilter/58A538EF-2FD5-4B05-8C0C-F97946E20379,2016-07-08 13:59:08,Sony,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/P7168763.ORF,lightroom://com.johnrellis.anyfilter/6CCB012F-B176-4E46-A825-BC3A686EFC4A,2016-07-16 12:37:33,Olympus,4608.0,3456.0,Raw
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-17/P9178207.ORF,lightroom://com.johnrellis.anyfilter/321114E4-1170-4028-ADE7-83F85200697C,2017-09-17 17:35:41,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2022/2022-11-14/18- Corrected-#1573-058.jpg,lightroom://com.johnrellis.anyfilter/48E13F20-D35B-4094-9D7F-95D52B9A0037,2022-11-14 14:28:13,,2560.0,1716.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/_JD03105.NEF,lightroom://com.johnrellis.anyfilter/EABC9F16-FA43-41BA-BEA2-CC890BA2150C,2010-07-13 14:26:14+01:00,Nikon,2560.0,1700.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2021/2021-02-17/1276.jpg,lightroom://com.johnrellis.anyfilter/BD48E763-B173-4E8E-AD60-DDDA57D32A81,2021-02-17 08:15:12,,1304.0,1275.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-09-25/P9250007.ORF,lightroom://com.johnrellis.anyfilter/CFA2606D-9B6C-49EB-BDAA-34E47788414B,2017-09-25 13:46:21,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-05-16/IMG_8707.HEIC,lightroom://com.johnrellis.anyfilter/E313281E-3570-4EF0-8FA4-465F5E3B3155,2024-05-16 12:12:48+02:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-27/IMG_3948.HEIC,lightroom://com.johnrellis.anyfilter/22C3D8FB-EB4B-4AE7-AF69-6FCEE23F3858,2024-06-27 09:45:16-05:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2016/2016-06-20/P6206229.ORF,lightroom://com.johnrellis.anyfilter/BB569492-9ED6-45D3-B75F-E958DC17886F,2016-06-20 08:05:26,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2016/2016-06-18/IMG_2520.JPG,lightroom://com.johnrellis.anyfilter/4DA78B81-E7DD-4104-AA8A-94169932F252,2016-06-18 08:56:31,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-06-21/IMG_2323.HEIC,lightroom://com.johnrellis.anyfilter/1B3D203F-AD26-4F4E-A353-1C873A83A079,2024-06-21 11:06:17-05:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2024/2024-02-19/Maxine's Paintings 509.jpg,lightroom://com.johnrellis.anyfilter/41D98F21-AFD2-4F55-AA10-E03EFEDC2ACC,2024-02-19 11:03:22,Canon,2560.0,1691.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2014/2014-10-04/Edith's Slides--edith_slide_062.jpg,lightroom://com.johnrellis.anyfilter/74800858-8A68-47BD-9B8E-AB82629D11E9,2014-10-04 11:39:24,,2520.0,2520.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/downloaded-smart-previews/20150625 015.jpg,lightroom://com.johnrellis.anyfilter/E3704F97-3837-4389-975B-AF481B4EF6C5,2015-06-25 10:29:03,Nikon,2560.0,1702.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-05-17/IMG_8721.HEIC,lightroom://com.johnrellis.anyfilter/C4B3BCE6-D753-4AEA-8E5B-665F5CE58F8D,2024-05-17 10:29:45+02:00,Apple,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2011/2011-11-02/IMG_1280.JPG,lightroom://com.johnrellis.anyfilter/2FD3FA69-C93B-4DA7-98C8-6991F5A24376,2011-11-02 14:42:41,Apple,2560.0,1912.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2017/2017-10-04/PA040814.ORF,lightroom://com.johnrellis.anyfilter/A5F22E18-16F5-49C2-A21F-2E17202C5C89,2017-10-04 12:33:15,Olympus,2560.0,1920.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotos/2022/2022-11-06/8- Corrected-#1573-134.jpg,lightroom://com.johnrellis.anyfilter/1DCB4401-A705-468D-B8CF-185AF307A71C,2022-11-06 14:29:50,,2560.0,1716.0,Digital Negative (DNG)
/Volumes/Ladyhawke/RawPhotoImports/2024/2024-05-31/IMG_9933.HEIC,lightroom://com.johnrellis.anyfilter/23594863-0C47-4AB6-B43A-70FBA8207E62,2024-05-31 12:21:19+02:00,Apple,2560.0,1920.0,Digital Negative (DNG)
"/Volumes/Ladyhawke/RawPhotos/2015/2015-02-04/James Thomas (Jim), Nancy Kathleen McDade, James Nyle Hunt, Shannon (Lyall) & Wendy Marie Hunt 2 - Easter 1961.tif",lightroom://com.johnrellis.anyfilter/1E073365-0AAE-43DE-894C-1BACE6F8A5F9,2015-02-04 19:25:39,,1352.0,1292.0,Digital Negative (DNG)
